Track id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence
66gNNRsKkmECPQUrvpMQtS,0.726,0.705,-4.458,0.0636,0.247,0.0,0.409,0.39
3rgjBiAMVGnxmsTDmUy8vb,0.708,0.56,-7.132000000000001,0.129,0.0668,0.0,0.111,0.41100000000000003
2LW4Zu7FcrwjWm3t5Rv3Oq,0.753,0.732,-3.6189999999999998,0.0562,0.214,0.0,0.265,0.325
5EId1m4DNwTf3at31w8bPJ,0.735,0.703,-4.249,0.0611,0.2,0.0,0.259,0.32299999999999995
0lJCqIx5BhZtf6QtYI2fbv,0.73,0.5379999999999999,-5.612,0.0319,0.188,0.0,0.12300000000000001,0.215
7ehmaSwhEZv4aaJzxsVMGY,0.8540000000000001,0.556,-4.49,0.14,0.345,0.0,0.165,0.342
0vnrhysrKKRdNYFKLAGzR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0i8qXP5jTcu3dPfwZrboV3,0.7170000000000001,0.6679999999999999,-6.394,0.0684,0.214,0.0,0.135,0.642
0JiVRyTJcJnmlwCZ854K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3bCuspxImskpiHF3udYdFI,0.563,0.785,-5.877000000000001,0.0395,0.00908,0.0,0.25,0.625
1muAf2i6NwO1O7MMEr0A8O,0.593,0.912,-3.992,0.255,0.174,0.0,0.132,0.3
3EmmCZoqpWOTY1g2GBwJoR,0.647,0.932,-3.515,0.0824,0.0038299999999999996,1.5e-06,0.0574,0.374
7g5M2rzDUPoFv4JAZAyJR7,0.7,0.871,-4.09,0.129,0.0605,0.0,0.308,0.632
40UroIGvsMPLPBYwH8rMNA,0.779,0.6709999999999999,-5.829,0.0814,0.153,1.12e-05,0.115,0.718
08WPvDEsHvTFuB9w8tC2OS,0.7809999999999999,0.57,-5.874,0.188,0.273,0.0,0.196,0.858
4OdVWcLwTqgFQJNAMLaur9,0.479,0.616,-5.479,0.067,0.0754,0.0,0.102,0.371
53nNxpVCDUwblGyAazoSS8,0.8490000000000001,0.6990000000000001,-6.385,0.075,0.23199999999999998,0.0,0.0498,0.511
72jbDTw1piOOj770jWNeaG,0.653,0.6579999999999999,-6.428,0.0304,0.0215,1.66e-06,0.0939,0.21899999999999997
5s6Sqm6yLoGHdFXdR9QE4F,0.457,0.7390000000000001,-4.672,0.0716,0.32299999999999995,0.0,0.252,0.344
5qRCsAyI0Hi380917HcEZQ,0.645,0.7829999999999999,-5.412000000000001,0.16399999999999998,0.182,0.0,0.16,0.631
1RPMDcIljymdp7dSgTfhl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0MEuAbpzkCXjFu2ey5vKaD,0.632,0.706,-4.2139999999999995,0.0325,0.10800000000000001,0.0,0.161,0.5
0Qld0SMt9XPAktXDrhD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154nYFL0xupfClb4OFwx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4kloZeUMhzOQu5F5bBJVHS,0.79,0.583,-7.641,0.18100000000000002,0.0161,0.0,0.182,0.773
6520aj0B4FSKGVuKNsOCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DTBkAANRc9K2B2uZ9aVCU,0.6779999999999999,0.56,-6.06,0.0533,0.136,0.000469,0.114,0.147
2G6x5MCndBRioc5CiMSDMx,0.754,0.8959999999999999,-4.184,0.0842,0.0541,0.0,0.0554,0.7140000000000001
4UDDfd77rlXmNjgW1NKhWq,0.746,0.779,-3.947,0.0927,0.01,0.0,0.256,0.8240000000000001
6FwrG9yyKfGve1wOMq98f9,0.599,0.879,-3.3089999999999997,0.0965,0.0222,0.0,0.0725,0.5379999999999999
4waYSI6TTW0guhTJc4gWzq,0.534,0.715,-4.556,0.27899999999999997,0.617,0.0,0.132,0.6609999999999999
6JXR88ZF3BjztPU2PSn69w,0.483,0.8340000000000001,-6.65,0.067,0.00349,0.0,0.24100000000000002,0.376
4lLL9uT4lun5BKt3ouOhxO,0.7979999999999999,0.799,-6.221,0.0743,0.0216,0.0,0.0818,0.894
0mj07aASkf2RYZR1QQ5k7l,0.711,0.877,-4.127,0.0489,0.0258,0.0,0.152,0.9670000000000001
5WytJMdICvcrJF6JY0W4pl,0.61,0.91,-3.639,0.0842,0.106,0.0,0.379,0.782
6fTsxhIosAU6zXTAhSaemI,0.782,0.764,-4.591,0.0572,0.303,1.17e-05,0.433,0.526
5KjdyZ5vRSx0zhZvuM51JQ,0.632,0.695,-4.83,0.132,0.159,0.0,0.5479999999999999,0.43
6YLtZNcayG9lmvUn906x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5XXd8LSfEqqhLJBUcX3O5R,0.669,0.821,-5.928999999999999,0.0523,0.0911,0.0,0.138,0.40299999999999997
2C7Yzl61H8BE3EbK2Qk1sM,0.68,0.6629999999999999,-5.157,0.0649,0.32899999999999996,0.0,0.237,0.489
6vsB8NUCBMLuuYmsYtZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1PZNjZOmm3ZmaWkqvmJpaY,0.7559999999999999,0.8740000000000001,-4.212,0.0316,0.00535,0.0,0.127,0.604
1jFYy4KngiDNpG5yw6cOQA,0.6559999999999999,0.762,-5.0089999999999995,0.0451,0.0972,0.0,0.184,0.609
49Eo0N8DP9mt3e6EiaqbxY,0.8079999999999999,0.738,-4.0969999999999995,0.0545,0.0639,0.0,0.299,0.8079999999999999
0JWDlJh0dqByvkPBGEP90W,0.8009999999999999,0.721,-7.428999999999999,0.0631,0.139,2.12e-06,0.13699999999999998,0.7120000000000001
7MddwdpQ7sh3Pi1xHUSr4K,0.579,0.787,-3.3089999999999997,0.184,0.42200000000000004,0.0,0.32899999999999996,0.6990000000000001
1G0u9V4wCkgcPe2cZF4MO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3LDrfHrWM4IAUH9tJtKj1Q,0.575,0.9129999999999999,-3.972,0.0365,0.00982,3.54e-06,0.302,0.799
2zWVKlOfppLl96FpttaPrK,0.708,0.688,-5.388,0.0478,0.0811,0.0,0.146,0.752
1QKbpfbXQP1NY4xy6wpxJA,0.64,0.9109999999999999,-3.5180000000000002,0.095,0.0143,0.0,0.37799999999999995,0.9
3GPI7hYiqD6enLRobhkBm8,0.755,0.7509999999999999,-4.034,0.0748,0.0635,0.0,0.0812,0.491
3U4UamgGQtX5HJBf1lSYK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6mGaOz5trtSLOUHXKiAP62,0.603,0.6759999999999999,-5.372999999999999,0.0523,0.153,0.0,0.254,0.525
5AE9iVHWiJLY5CUKmvXkKd,0.653,0.81,-6.032,0.0558,0.11800000000000001,0.0,0.126,0.583
7CI9dousrqQ0uf4DSbaaEF,0.7120000000000001,0.7,-4.745,0.0534,0.0539,0.0,0.251,0.595
3bWAqKDWg6u1davspr5IkS,0.653,0.81,-6.032,0.0558,0.11800000000000001,0.0,0.126,0.583
5fMQc6FZhqvt0gtR7l7j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PEgB3fkiojxms35ntsTg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1hUMr8Hvok7DdjbISWR07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5OFJyq8UpmRbU6fE3inXfg,0.772,0.705,-5.096,0.0414,0.0916,0.0,0.327,0.521
5fB7KNzDNtTLWAa6D2zcBJ,0.7929999999999999,0.929,-4.047,0.0913,0.527,9.42e-05,0.266,0.845
3coYPmuUrK9Yr6kqsMSr7H,0.914,0.917,-4.257,0.0441,0.085,2.42e-06,0.335,0.961
4zOq1k6bo7pHOW2DSFh4xw,0.7190000000000001,0.861,-4.374,0.0457,0.187,0.0,0.16699999999999998,0.858
3nSiEJPNSH86D7JTFsyyl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4q8PHoRsPUB52LFylX8Ulz,0.645,0.741,-4.989,0.0339,0.0323,0.0,0.29,0.534
2d8EquHi6gIpwknkCPSCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6C4Ln9FcD2GXQ8QSUQpncZ,0.775,0.506,-8.494,0.0729,0.196,0.0,0.10300000000000001,0.8220000000000001
64ccWAY1LFSlXoXsn9oNHO,0.721,0.84,-3.234,0.039,0.0331,0.0,0.244,0.387
3RXkboS74UYzN14xTqzPyY,0.5429999999999999,0.6609999999999999,-5.855,0.0538,0.214,0.0,0.24100000000000002,0.556
0chFcp7zVMi1ru2zSBYwz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60a0Rd6pjrkxjPbaKzXjfq,0.542,0.853,-6.407,0.0498,0.0103,0.0,0.10800000000000001,0.37
6bjQXLHkAMGq9Yjh6oIPzd,0.588,0.8079999999999999,-4.809,0.0318,0.0078,0.0,0.32,0.33899999999999997
65hd7jI2WF1b6PzgwoFmdW,0.627,0.9279999999999999,-3.988,0.303,0.0253,0.0,0.755,0.552
4BxHfA1dWlOJ66dKvAdQP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1TfT4AtYSreDh4AcOmyq5D,0.78,0.904,-5.025,0.0707,0.055999999999999994,0.0,0.0482,0.9640000000000001
6WbADFqMvR8N5u0BvtsWQE,0.652,0.855,-4.832,0.0441,0.00179,0.0,0.0404,0.27899999999999997
2ekn2ttSfGqwhhate0LSR0,0.762,0.7,-6.021,0.0694,0.0026100000000000003,1.56e-05,0.153,0.608
1sds1bVqBoa6lSRhl6jZH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7nZmah2llfvLDiUjm0kiyz,0.7440000000000001,0.7390000000000001,-5.35,0.0387,0.0045899999999999995,0.0,0.306,0.649
2bGwLlCIKzk00kcUK6QhZv,0.594,0.665,-5.32,0.036000000000000004,0.0332,0.0,0.177,0.391
7vFq3RHvJXp7GYnHFAHcEC,0.537,0.9009999999999999,-4.636,0.136,0.294,0.0,0.221,0.575
2VjtYe7gpfUi2OkGxR2O2z,0.767,0.6709999999999999,-6.416,0.142,0.21,1.12e-05,0.129,0.474
7m7vqt0dQ3HXHSzLPMlFg3,0.436,0.6679999999999999,-6.1579999999999995,0.177,0.0498,0.0,0.243,0.368
6h4EXoiVFJehGrK9Xl8Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4h9oBIwZ5he6rgXI2mgPEJ,0.885,0.68,-6.0489999999999995,0.157,0.0657,6.47e-06,0.0939,0.624
1aUF83Zjjy9Z2cXWA10DHP,0.8079999999999999,0.762,-5.069,0.0803,0.0904,0.0,0.129,0.505
0TCrk8O20OTOivfWKyTjb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4SLLUmzirPw1Fn5okyTof5,0.8109999999999999,0.7559999999999999,-4.062,0.18600000000000003,0.445,0.0,0.373,0.94
4ZxTm3KI4jDy7gNhbp8av,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jdRdqyMlZQdLAnA7Cl9LD,0.762,0.7959999999999999,-5.8420000000000005,0.0792,0.0282,0.0,0.0988,0.384
5qrijLjfrS0FSmQsOem00S,0.812,0.6579999999999999,-8.677,0.165,0.513,2.8100000000000002e-05,0.0964,0.627
6uFsE1JgZ20EXyU0JQZbUR,0.773,0.68,-6.377999999999999,0.141,0.213,1.57e-05,0.122,0.49700000000000005
3seNictp7GWitSNKlujwnY,0.619,0.858,-3.951,0.10400000000000001,0.262,9.31e-06,0.132,0.562
1tTVY3pveEQvrjWbOdGEvW,0.878,0.648,-7.275,0.159,0.146,0.00462,0.187,0.7829999999999999
4zm42CgWm87PwcnxEW4j2I,0.7929999999999999,0.835,-4.856,0.0692,0.154,3.68e-06,0.5579999999999999,0.516
5RLL3hPFVU3wfib1YijpvE,0.655,0.746,-6.355,0.0396,0.273,0.0,0.0756,0.48200000000000004
10TGDps8gvUC2meiqne5Ju,0.7,0.765,-6.502000000000001,0.0444,0.0136,0.000199,0.109,0.7020000000000001
5C1JtVvPFiZNV6c6t2XzuO,0.6890000000000001,0.635,-5.763999999999999,0.0879,0.0126,0.0,0.29600000000000004,0.8109999999999999
5cMC3EdQIUsbzUuUxKoiMB,0.6709999999999999,0.929,-4.011,0.204,0.147,0.0,0.374,0.556
2Bgcn1ZzdUY4S9WMU1xWnW,0.5820000000000001,0.6920000000000001,-6.535,0.0493,0.4,0.0,0.156,0.215
1HzACLY3t0n2eYtCMM0tz2,0.563,0.563,-6.329,0.10800000000000001,0.304,0.0,0.0993,0.621
2k6qKB2PZjkeZIq7MYIlMP,0.8109999999999999,0.73,-4.6,0.0451,0.0655,5.58e-06,0.0457,0.774
7K74Z7Di9GOuI2fEqMYhPZ,0.563,0.563,-6.329,0.10800000000000001,0.304,0.0,0.0993,0.621
7iaxKCLCuJznUeNx7VZzAU,0.8109999999999999,0.73,-4.6,0.0451,0.0655,5.58e-06,0.0457,0.774
2gIOVl7sKIJ3WeHVsTy1jd,0.7170000000000001,0.6990000000000001,-5.468999999999999,0.0597,0.306,0.000647,0.0794,0.595
239cW40XPsqxibAhhmUeVD,0.6970000000000001,0.6659999999999999,-6.145,0.0387,0.267,2.23e-06,0.099,0.45799999999999996
1pnYHu0479JaG3ESOTs0ZU,0.636,0.7829999999999999,-6.406000000000001,0.0899,0.102,0.0,0.0859,0.511
1hYSyi6LY9LkdYH0EjoFCO,0.622,0.843,-5.2139999999999995,0.0434,0.0386,0.0,0.226,0.45799999999999996
5HFUJIjkg7DgP3EuWtZ1rA,0.6970000000000001,0.807,-7.247999999999999,0.0762,0.6779999999999999,0.000231,0.20199999999999999,0.361
2K5PXsXyUpKpIO5LL5xB4F,0.6409999999999999,0.706,-6.997999999999999,0.0984,0.0292,0.0,0.455,0.385
6ZX2qXkhaueabbzp6vfabS,0.764,0.722,-4.404,0.0881,0.33399999999999996,0.0,0.10300000000000001,0.449
3yrE0biWYqhz4Ar9c2Ta4l,0.606,0.899,-3.8710000000000004,0.0786,0.0539,0.0,0.175,0.5429999999999999
2nzv2rfCjTQ13JOJuMnZAS,0.604,0.7190000000000001,-4.7219999999999995,0.107,0.0628,0.00148,0.14800000000000002,0.789
73s4yuT0ROuf9qKubiZPNW,0.535,0.605,-7.657,0.24600000000000002,0.621,0.0,0.12,0.157
22jYlRJwHiWy7JNKLxA3Z5,0.529,0.544,-7.317,0.0468,0.309,0.0,0.17600000000000002,0.272
2xRRSWrjBy8tFJaEHMAMQS,0.7170000000000001,0.855,-6.013999999999999,0.25,0.11599999999999999,0.0,0.0627,0.623
5yDuixmCBMLPzz9tuH4vE0,0.733,0.775,-6.497999999999999,0.11599999999999999,0.127,0.0,0.171,0.659
1g5ekWqRgWCxG2vX14EFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0AT4pYnddUvDug0ywR7bN9,0.7020000000000001,0.618,-6.792999999999999,0.14800000000000002,0.174,0.0,0.272,0.5429999999999999
5BsZIxUcwZCNxAvGBqLl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5pSSjM7U4ZIxcjdDLarOVI,0.652,0.695,-6.9670000000000005,0.0556,0.11,0.0,0.45399999999999996,0.7809999999999999
3T4bd8dsUnD05OXio5MXZb,0.7609999999999999,0.573,-7.207000000000001,0.0584,0.423,0.0,0.0561,0.823
6mrKP2jyIQmM0rw6fQryj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7EmGUiUaOSGDnUUQUDrOXC,0.715,0.802,-4.647,0.0394,0.139,0.0,0.177,0.327
5cN3TZfA73ZtcOVBYg6A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0gySKxqIOHTVD3YObTsJug,0.878,0.8290000000000001,-3.929,0.0428,0.0817,0.0,0.18600000000000003,0.654
5b2QnYcT9rQIkhRWt4HztQ,0.49,0.598,-4.814,0.18600000000000003,0.8009999999999999,0.0,0.5760000000000001,0.61
5yFSF6qQA1rcLsQRnBsZgb,0.6579999999999999,0.6779999999999999,-4.407,0.057999999999999996,0.303,0.0,0.361,0.662
0s46bMreG8JY7LHE0lKqp1,0.713,0.741,-2.929,0.0689,0.122,0.0,0.306,0.46299999999999997
0lF4f6Difjc6Z3prGHqbJM,0.7440000000000001,0.7,-6.9270000000000005,0.061,0.0117,0.0,0.11900000000000001,0.539
6hAKGURpSwL2tvmfjnkWG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34TRX0NRwcwISKEsidT7WR,0.736,0.7390000000000001,-5.09,0.0445,0.0549,1.15e-06,0.114,0.623
2XrgV14S5k0Jocp07xfTtj,0.7759999999999999,0.831,-3.069,0.0792,0.125,0.0,0.307,0.622
7A3vVmr5obwXQbFz4Zs8sv,0.768,0.889,-4.042,0.102,0.115,0.000262,0.0677,0.584
3lOLFSOGj5EdodmeHPU1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7nxmy3LKlWvVNTjo7vKSi1,0.7090000000000001,0.8140000000000001,-4.252,0.0489,0.265,0.0,0.114,0.7490000000000001
2rHVaNBkAWylDbgh9l47n5,0.65,0.672,-5.85,0.14800000000000002,0.447,0.0,0.285,0.387
1bhUWB0zJMIKr9yVPrkEuI,0.5870000000000001,0.299,-7.365,0.0263,0.779,0.0,0.12300000000000001,0.35600000000000004
7hRDxqbfLrUCbcCxJSCkR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3YU6vJbjYUG0tiJyXf9x5V,0.589,0.731,-6.343,0.0868,0.0534,0.0,0.308,0.191
3hHWhvw2hjwfngWcFjIzq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1XcNiBBAQlSUpxgzfXpeVv,0.18600000000000003,0.125,-16.245,0.0329,0.7390000000000001,0.145,0.106,0.0365
1m6OKxDyKgvIrln6e8c72Y,0.958,0.774,-5.01,0.0443,0.21100000000000002,0.381,0.073,0.69
6Z4UPnU2Kwvws4CYN0kZbw,0.7709999999999999,0.873,-4.386,0.11,0.442,0.0,0.235,0.428
3WmQpiuRhPzkpqTi207IXA,0.728,0.888,-4.191,0.0636,0.18,0.0,0.139,0.762
1cS0TgbR263ey9jn0MwD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5k38wzpLb15YgncyWdTZE4,0.589,0.731,-6.343,0.0868,0.0534,0.0,0.308,0.191
5UEnHoDYpsxlfzWLZIc7LD,0.757,0.748,-5.794,0.473,0.17,0.0,0.0759,0.693
3RCxl6HWK4ADOzMbY8FZCw,0.467,0.5379999999999999,-8.783999999999999,0.0318,0.0479,7.020000000000001e-05,0.138,0.22699999999999998
7rhej63k3GAokc05uB7hN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3E6Ydoy1H8ePoigc10Mg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1K0ZirzQ9KtHAKOLB5efX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2IUtAp2xWR0JXxiJD29QPG,0.413,0.409,-8.879,0.0361,0.259,0.0,0.0966,0.221
2Kouu3rnDZ5ZVqWtPEAsG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32OWobmyAz8J2qA8iWekyS,0.6659999999999999,0.5429999999999999,-9.187999999999999,0.0446,0.511,0.0,0.0911,0.8809999999999999
3QqsEc7mv1Kq9aWNpQgHsU,0.55,0.275,-12.585,0.0373,0.73,0.0,0.11199999999999999,0.302
1ADjWm8QNhgNV8yCNNgQ1T,0.46399999999999997,0.63,-7.337000000000001,0.182,0.0464,0.0,0.295,0.527
7mGdJWJETc696zijUeZ2FD,0.75,0.737,-4.89,0.0723,0.00595,0.00011399999999999999,0.113,0.354
2z4pcBLQXF2BXKFvd0BuB6,0.845,0.7090000000000001,-4.547,0.0714,0.0233,0.0,0.094,0.62
0OlnLZY4cmQzT6ZGttvWBM,0.526,0.52,-7.985,0.0569,0.435,0.0,0.19699999999999998,0.13
6HUnnBwYZqcED1eQztxMBN,0.7440000000000001,0.836,-2.396,0.0507,0.0435,0.0,0.19399999999999998,0.36
2BrzlUj1u1CtvaJDGIKpsP,0.588,0.47100000000000003,-7.287000000000001,0.0577,0.5920000000000001,0.00146,0.0733,0.209
6LUOMjoORvAkdhBYvESO46,0.636,0.789,-4.905,0.0892,0.0834,0.0008960000000000001,0.391,0.4
4b4KcovePX8Ke2cLIQTLM0,0.544,0.809,-5.098,0.0363,0.0038,0.0,0.32299999999999995,0.44799999999999995
1a5Yu5L18qNxVhXx38njON,0.789,0.442,-7.843999999999999,0.0421,0.586,0.00366,0.0927,0.45
5uCax9HTNlzGybIStD3vD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04CttTezSnv71USiiG9mI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1sXUWdKx03aP9Gmzft58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5hYTyyh2odQKphUbMqc5gN,0.314,0.555,-9.601,0.37,0.157,0.00010800000000000001,0.067,0.159
3E2Zh20GDCR9B1EYjfXWyv,0.6729999999999999,0.637,-4.518,0.0429,0.13699999999999998,0.0,0.184,0.6779999999999999
6y2Kaz9QI01XBKJ8mTb7P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fhVodXZARPX0oTuQh8V9l,0.732,0.738,-5.83,0.0519,0.0356,0.000177,0.166,0.555
7CiatbFJpSnXnbCiVaGlm0,0.693,0.612,-6.665,0.0941,0.11699999999999999,0.0,0.0905,0.316
7FNyRafAkUgto3txPZhiO6,0.418,0.44,-9.868,0.107,0.309,4.16e-05,0.106,0.45
00RTuCqRSWa8hAhirgg8L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0htoN1Awu7SQy0bDVpWMfH,0.718,0.782,-7.263999999999999,0.0298,0.606,0.0,0.0473,0.389
6EcTjceNc3WhEqrWzXIFwA,0.502,0.693,-5.772,0.254,0.226,0.0,0.0774,0.387
1Eck97uRMlprKOOJN9oO1E,0.565,0.7709999999999999,-5.22,0.213,0.00464,0.0,0.0568,0.573
2Gl0FzuLxflY6nPifJp5D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1NDxZ7cFAo481dtYWdrUnR,0.703,0.868,-4.6610000000000005,0.0291,0.15,0.132,0.10400000000000001,0.733
5c4tB0saSkNHX5CyDosuF7,0.841,0.639,-6.0520000000000005,0.0688,0.0156,0.0654,0.0545,0.675
39IsH7B5byx8NRlEKlZVg9,0.703,0.868,-4.6610000000000005,0.0291,0.15,0.132,0.10400000000000001,0.733
0mYH2p6u1gyi3k40xEOvUT,0.735,0.79,-6.111000000000001,0.0288,0.12300000000000001,0.0,0.29600000000000004,0.765
2habSXqcJGExM6JJyskY7O,0.565,0.782,-6.412999999999999,0.0506,0.0577,4.16e-05,0.0757,0.4
3b5Li4QKDVBx1x7fQuu54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0tKcYR2II1VCQWT79i5NrW,0.6,0.81,-4.749,0.0479,0.00683,0.21,0.155,0.298
4xlrALxuaCf9yZBHJeTSG6,0.741,0.79,-4.086,0.0469,0.113,0.0,0.0542,0.528
7jHzO2EPJzt1JgHQ80aRu0,0.659,0.7809999999999999,-5.143,0.122,0.0573,2.06e-06,0.0832,0.45799999999999996
4GEQd6D1NeNjpf0pbOgJSO,0.742,0.7909999999999999,-4.277,0.0479,0.105,0.0,0.0533,0.534
3oIhthYPSKwAwJLA8JClkV,0.6629999999999999,0.789,-5.167000000000001,0.102,0.0555,1.06e-06,0.0828,0.449
6mE9ohdlJcFCpBZgMLG7i1,0.92,0.532,-7.282,0.431,0.0182,0.0,0.10800000000000001,0.643
7aF09WaavZAmAWuUeYxlYD,0.593,0.868,-3.573,0.295,0.183,0.0,0.365,0.496
05pTVLcNPvMGoFZgLXIf6v,0.6859999999999999,0.614,-6.478,0.0611,0.192,0.0,0.115,0.275
7F9vK8hNFMml4GtHsaXui6,0.6829999999999999,0.53,-4.918,0.142,0.207,0.0,0.39399999999999996,0.645
0Clb9aiXWa0dvVff5aN4VN,0.775,0.597,-5.666,0.159,0.36,0.0,0.156,0.537
7vGuf3Y35N4wmASOKLUVVU,0.52,0.7609999999999999,-3.093,0.0853,0.256,4.96e-06,0.17,0.28600000000000003
7oAraczbemGSNWqnbkU87R,0.515,0.37799999999999995,-8.264,0.065,0.618,0.0,0.172,0.536
0mel2N9Ws9r4yLQn5QE21Y,0.653,0.37799999999999995,-8.273,0.0533,0.6579999999999999,0.0,0.177,0.54
5tz69p7tJuGPeMGwNTxYuV,0.62,0.574,-7.787999999999999,0.0479,0.57,0.0,0.19,0.35200000000000004
2DGa7iaidT5s0qnINlwMjJ,0.654,0.711,-7.438,0.0383,0.0214,0.0019100000000000002,0.0903,0.198
0Zbbxnx4SGGHoIow4PpISP,0.677,0.49700000000000005,-5.763,0.0809,0.152,0.0,0.0911,0.419
0pxVWo0sFtffiizPFEQab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4aSfgWmRa9KsISD4Jmx7QB,0.736,0.449,-7.956,0.0633,0.506,6.63e-05,0.11699999999999999,0.48700000000000004
52okn5MNA47tk87PeZJLEL,0.6559999999999999,0.721,-5.665,0.122,0.298,0.0,0.17300000000000001,0.46799999999999997
2UxfcZJCphbEkfbZ6nLiDx,0.49700000000000005,0.67,-4.5089999999999995,0.0348,0.435,1.25e-06,0.389,0.23600000000000002
6QgjcU0zLnzq5OrUoSZ3OK,0.8009999999999999,0.795,-5.115,0.0504,0.0417,0.000113,0.0717,0.754
4mxWSdf71VFO52qFeY0fZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5SDCeGVT08a1RMXIBJF2O5,0.799,0.604,-5.1339999999999995,0.0634,0.0949,5.33e-06,0.124,0.405
04JL2liXXV9B9coeGuUsPw,0.7959999999999999,0.606,-5.254,0.0657,0.0767,2.99e-06,0.0863,0.42
4nYsmWkuTaowTMy4gskmBw,0.792,0.612,-5.212000000000001,0.0693,0.0805,3.83e-06,0.0852,0.42
1mXVgsBdtIVeCLJnSnmtdV,0.698,0.375,-8.279,0.0491,0.652,0.0,0.17300000000000001,0.534
3hBBKuWJfxlIlnd9QFoC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7FIcIjKaQJpy0vWWFZMZGH,0.5379999999999999,0.595,-7.398,0.11199999999999999,0.0874,6.48e-06,0.161,0.33399999999999996
7iDa6hUg2VgEL1o1HjmfB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3E0fq2gqsNbQo5paAuE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0WFyQgDzbQCfJuxcHW4Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0ZoHHROTzwIYeNAHRPedTY,0.603,0.705,-7.547000000000001,0.0328,0.556,0.000123,0.342,0.89
13LoCHeSbhEO3YPyMxjgSY,0.62,0.6759999999999999,-6.57,0.0448,0.249,0.000538,0.20199999999999999,0.364
3RCmmEy8PKGUdTo6VA6rqW,0.6709999999999999,0.391,-9.525,0.4,0.5589999999999999,0.000664,0.0886,0.209
3VTNVsTTu05dmTsVFrmGpK,0.319,0.6509999999999999,-6.335,0.0342,0.501,4.73e-05,0.24100000000000002,0.474
4fzyvSu73BhGvi96p2zwjL,0.312,0.418,-9.146,0.0296,0.131,0.000679,0.0836,0.237
3zJw3rugfpVrmBeDDnUYz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0eekaX32hUmJgcinPCL1iZ,0.726,0.589,-5.591,0.0528,0.17300000000000001,0.0,0.0742,0.5770000000000001
2E5oh2pPuvcx0WCQa6s7T2,0.532,0.6459999999999999,-5.1370000000000005,0.057,0.0495,0.0,0.10800000000000001,0.44
0OI7AFifLSoGzpb8bdBLLV,0.653,0.718,-5.232,0.213,0.00413,0.0,0.0537,0.21600000000000003
